CustomerID,Name,Email,Phone,Purchase_Amount,Purchase_Date,Country,Status,Age
492,Eve Davis,customer492@example.com,(555) 0103,531.7538552497434,2023-03-12,Canada,,42.0
125,John Smith,customer125@example.com,,862.0256977118266,2023-08-18,,Active,45.0
182,Charlie Brown,customer182@example.com,555-01-04,877.6796351165409,2023-08-10,Usa,Inactive,
64,Henry Wilson,customer64@example.com,555-01-04,959.4840466183875,2023-01-27,Usa,Pending,56.0
147,Grace Lee,customer147@example.com,(555) 0103,341.01918319737734,2023-08-08,Usa,pending,73.0
48,Alice Williams,customer48@example.com,(555) 0103,111.88687043670356,2023-09-21,Canada,pending,56.0
154,Frank Miller,customer154@example.com,(555) 0103,979.1421212598016,2023-02-05,Usa,,
224,Jane Doe,customer224@example.com,,115.51294282738762,2023-12-18,,ACTIVE,25.0
311,Bob Johnson,customer311@example.com,,371.0502769627328,2023-09-19,Usa,inactive,63.0
370,Eve Davis,customer370@example.com,555-0101,839.447477930413,2023-01-06,Usa,pending,
38,Eve Davis,customer38@example.com,555-0102,577.4193407648148,2023-08-26,united kingdom,pending,73.0
187,Charlie Brown,customer187@example.com,555-0102,342.5071985783367,2023-06-12,Usa,ACTIVE,32.0
47,Jane Doe,customer47@example.com,555-0102,757.0889389415154,2023-12-22,united kingdom,Pending,37.0
471,Eve Davis,customer471@example.com,555-0102,478.8381495507376,2023-12-14,Usa,pending,29.0
395,Henry Wilson,customer395@example.com,(555) 0103,861.5255482537445,2023-01-20,united kingdom,inactive,66.0
493,Frank Miller,customer493@example.com,(555) 0103,827.6615581418977,2023-03-19,Usa,Active,50.0
189,Diana Prince,customer189@example.com,,369.4286200731396,2023-07-23,Usa,,59.0
280,Eve Davis,customer280@example.com,555-0102,95.83815974356177,2023-11-06,UK,Active,58.0
148,Grace Lee,customer148@example.com,(555) 0103,84.74833016585033,2023-08-19,Usa,Active,45.0
465,Henry Wilson,customer465@example.com,(555) 0103,182.01594055449112,2023-04-25,,,31.0
404,Charlie Brown,customer404@example.com,,932.2735934358,2023-08-20,UK,inactive,72.0
92,John Smith,customer92@example.com,555-0102,839.1158811124672,2023-08-07,Usa,ACTIVE,57.0
315,Diana Prince,customer315@example.com,(555) 0103,534.9624813085511,2023-07-10,united kingdom,inactive,31.0
169,Eve Davis,customer169@example.com,,988.8414941358883,2023-03-27,Canada,ACTIVE,65.0
2,Alice Williams,customer2@example.com,555.0105,927.184929353814,2023-09-24,united kingdom,Pending,64.0
156,Charlie Brown,customer156@example.com,555-0101,868.3238224114083,2023-08-05,,inactive,37.0
98,Eve Davis,customer98@example.com,555-01-04,746.8071553248559,2023-09-22,united kingdom,Pending,46.0
163,Grace Lee,customer163@example.com,,345.87853343722907,2023-11-10,,Inactive,28.0
449,John Smith,customer449@example.com,,93.2572422233048,2023-08-18,Canada,,
16,Charlie Brown,customer16@example.com,555-0101,686.1522427829611,2023-06-22,,Pending,45.0
225,Eve Davis,customer225@example.com,555-01-04,148.61835327384452,2023-04-04,Usa,ACTIVE,45.0
87,Bob Johnson,customer87@example.com,,911.579336273156,2023-10-13,Usa,inactive,35.0
82,Grace Lee,customer82@example.com,(555) 0103,380.6910160232178,2023-08-12,,pending,63.0
300,Grace Lee,customer300@example.com,(555) 0103,733.7134347436988,2023-03-13,,Inactive,30.0
444,Alice Williams,customer444@example.com,,11.108910365308391,2023-07-26,united kingdom,inactive,61.0
123,Bob Johnson,customer123@example.com,555-01-04,464.3990981368429,2023-06-01,UK,,41.0
170,Jane Doe,customer170@example.com,,607.1654281552098,2023-11-19,,,73.0
79,John Smith,customer79@example.com,(555) 0103,32.79237873976113,2023-11-24,Canada,Active,62.0
466,Henry Wilson,customer466@example.com,555-01-04,773.1455674555799,2023-08-10,Canada,,27.0
320,Jane Doe,customer320@example.com,555.0105,543.0174754769797,2023-04-18,,Inactive,78.0
243,Alice Williams,customer243@example.com,555.0105,838.7082007959991,2023-02-28,Usa,Pending,29.0
293,Alice Williams,customer293@example.com,,53.723783332999176,2023-10-28,Usa,pending,
361,Alice Williams,customer361@example.com,555.0105,592.668686683513,2023-08-19,Usa,,70.0
274,Eve Davis,customer274@example.com,555-0102,321.4505912413168,2023-03-03,Usa,Inactive,60.0
239,Grace Lee,customer239@example.com,,192.52721147217358,2023-10-29,Usa,Active,73.0
114,Bob Johnson,customer114@example.com,(555) 0103,173.85818425369408,2023-06-30,,Active,29.0
278,Bob Johnson,customer278@example.com,555-01-04,693.6546301211841,2023-07-17,,Active,
289,John Smith,customer289@example.com,555-01-04,650.1982699259918,2023-07-20,UK,inactive,
462,John Smith,customer462@example.com,555-01-04,187.70235018959505,2023-12-07,Canada,pending,
49,Eve Davis,customer49@example.com,555-0101,541.1165379697488,2023-08-28,Canada,inactive,66.0
165,John Smith,customer165@example.com,555-01-04,888.5858776883679,2023-08-03,UK,Active,55.0
72,Charlie Brown,customer72@example.com,(555) 0103,109.78665698572763,2023-03-15,,ACTIVE,18.0
349,Jane Doe,customer349@example.com,555.0105,854.2936034749823,2023-06-04,united kingdom,pending,72.0
500,Bob Johnson,customer500@example.com,(555) 0103,963.6042869057305,2023-01-28,united kingdom,pending,60.0
335,Henry Wilson,customer335@example.com,555-0101,62.156997617456305,2023-08-25,Canada,,70.0
89,Frank Miller,customer89@example.com,,243.5469742491304,2023-06-26,Usa,,53.0
340,Henry Wilson,customer340@example.com,555-01-04,278.970101358314,2023-07-23,Usa,Active,70.0
480,Grace Lee,customer480@example.com,555-0101,389.7761378015656,2023-02-14,united kingdom,Pending,33.0
130,Eve Davis,customer130@example.com,555-0101,403.3449343030219,2023-07-07,Usa,ACTIVE,62.0
166,John Smith,customer166@example.com,(555) 0103,561.1543689355324,2023-08-07,Canada,,
373,Alice Williams,customer373@example.com,555-0102,129.13537441464598,2023-08-09,UK,inactive,74.0
238,Grace Lee,customer238@example.com,,959.0409055400884,2023-12-10,Usa,pending,22.0
91,Bob Johnson,customer91@example.com,555-01-04,194.4576706991795,2023-07-21,Usa,ACTIVE,45.0
495,Charlie Brown,customer495@example.com,555.0105,841.5476930257472,2023-10-03,Canada,Active,75.0
494,Eve Davis,customer494@example.com,555-0102,305.3906866800927,2023-06-26,Usa,ACTIVE,72.0
472,Alice Williams,customer472@example.com,555-0102,67.34125595321031,2023-10-29,Usa,inactive,71.0
408,Henry Wilson,customer408@example.com,555-01-04,15.031318419845707,2023-06-04,,ACTIVE,38.0
199,Jane Doe,customer199@example.com,555-0102,123.09554666119287,2023-02-02,Canada,pending,39.0
226,Henry Wilson,customer226@example.com,555-01-04,271.0469646082703,2023-08-30,Usa,inactive,22.0
20,Jane Doe,customer20@example.com,(555) 0103,627.8605287400193,2023-02-03,UK,Pending,51.0
406,Eve Davis,customer406@example.com,555-01-04,288.57705097175153,2023-03-04,Usa,Active,64.0
70,Grace Lee,customer70@example.com,555-0101,912.7338847545351,2023-04-28,Canada,Inactive,63.0
422,John Smith,customer422@example.com,555-0101,548.3411189174252,2023-02-03,UK,Pending,45.0
386,Henry Wilson,customer386@example.com,555-0102,520.0954450715786,2023-09-02,Canada,Inactive,
237,Eve Davis,customer237@example.com,555.0105,360.33266279563696,2023-08-08,Usa,Inactive,28.0
75,Frank Miller,customer75@example.com,555-01-04,597.0332762062334,2023-01-16,Usa,,78.0
200,Diana Prince,customer200@example.com,555-0101,570.1188537668949,2023-02-07,Usa,,54.0
476,Frank Miller,customer476@example.com,555-0102,679.2917346148869,2023-07-04,Usa,ACTIVE,42.0
497,Eve Davis,customer497@example.com,,237.7531462011196,2023-04-19,Canada,,74.0
116,Charlie Brown,customer116@example.com,555-01-04,318.3584394214298,2023-05-28,Usa,Pending,
362,Henry Wilson,customer362@example.com,,982.5072099292809,2023-01-22,Usa,pending,41.0
184,John Smith,customer184@example.com,555-0101,706.9066737871243,2023-07-14,united kingdom,Active,67.0
117,Henry Wilson,customer117@example.com,555-01-04,782.6907504706268,2023-03-22,,inactive,72.0
491,John Smith,customer491@example.com,555.0105,855.6676767169504,2023-07-26,UK,inactive,24.0
11,Alice Williams,customer11@example.com,,243.33482860434975,2023-09-30,UK,Inactive,37.0
218,Eve Davis,customer218@example.com,555-0101,816.9038841184325,2023-09-25,Usa,Pending,28.0
5,Eve Davis,customer5@example.com,555.0105,783.6993369339008,2023-12-19,,Inactive,43.0
469,Bob Johnson,customer469@example.com,555-0101,773.2744496068142,2023-10-30,united kingdom,pending,20.0
448,John Smith,customer448@example.com,555.0105,201.20153594142013,2023-07-17,Usa,Pending,71.0
35,Eve Davis,customer35@example.com,555-0101,879.8428242197039,2023-07-23,Canada,,31.0
173,Charlie Brown,customer173@example.com,555-0102,944.9656283215007,2023-06-13,Canada,inactive,21.0
128,Charlie Brown,customer128@example.com,555-0101,306.5999526488123,2023-07-04,Canada,ACTIVE,35.0
336,Bob Johnson,customer336@example.com,555-0101,97.65797650748196,2023-03-05,Usa,pending,56.0
374,Bob Johnson,customer374@example.com,555-0101,56.47590357633487,2023-05-04,Canada,inactive,43.0
40,Alice Williams,customer40@example.com,555.0105,754.8790888384344,2023-08-04,Canada,inactive,30.0
57,Jane Doe,customer57@example.com,555-01-04,774.1631607922626,2023-07-28,Usa,inactive,34.0
353,Bob Johnson,customer353@example.com,555.0105,911.235711036959,2023-06-22,Usa,Active,27.0
120,Grace Lee,customer120@example.com,555-01-04,220.553976497814,2023-11-03,UK,Active,66.0
407,Bob Johnson,customer407@example.com,555.0105,260.12260302127623,2023-05-30,Canada,pending,40.0
268,Alice Williams,customer268@example.com,(555) 0103,85.17407626592586,2023-07-20,Usa,inactive,76.0
181,Eve Davis,customer181@example.com,,131.54912076608142,2023-05-19,Usa,pending,63.0
313,Grace Lee,customer313@example.com,555-01-04,486.25126500564556,2023-12-23,Canada,ACTIVE,47.0
13,Frank Miller,customer13@example.com,(555) 0103,908.7874691578908,2023-11-13,Usa,ACTIVE,68.0
39,Jane Doe,customer39@example.com,555-0102,997.7156897646048,2023-04-29,,inactive,66.0
103,Eve Davis,customer103@example.com,(555) 0103,420.3595383615914,2023-05-01,Usa,ACTIVE,56.0
84,John Smith,customer84@example.com,,86.54785483389938,2023-12-08,Usa,,64.0
69,Eve Davis,customer69@example.com,555-01-04,618.8007605211279,2023-05-11,Canada,inactive,28.0
216,John Smith,customer216@example.com,555-0102,824.3580371525571,2023-02-22,UK,inactive,
396,John Smith,customer396@example.com,,462.8577767959702,2023-05-19,,Pending,73.0
227,Bob Johnson,customer227@example.com,(555) 0103,273.8334094371734,2023-12-24,Usa,inactive,34.0
323,Jane Doe,customer323@example.com,555-0101,524.9664287799445,2023-12-01,Usa,Active,34.0
107,Bob Johnson,customer107@example.com,,486.0286083081828,2023-06-08,Usa,Inactive,19.0
367,Frank Miller,customer367@example.com,555.0105,745.9192946646879,2023-06-11,united kingdom,Active,76.0
22,John Smith,customer22@example.com,(555) 0103,444.3572286344557,2023-06-15,UK,Pending,18.0
171,Bob Johnson,customer171@example.com,555-01-04,808.7816474729601,2023-06-11,Canada,inactive,
348,Eve Davis,customer348@example.com,(555) 0103,304.03284769033337,2023-02-24,Usa,,48.0
308,Charlie Brown,customer308@example.com,555-01-04,527.2102303104573,2023-07-14,Canada,pending,40.0
66,Henry Wilson,customer66@example.com,555-01-04,235.07747319968715,2023-11-19,Canada,inactive,
180,Diana Prince,customer180@example.com,555-0102,849.6468145122146,2023-05-12,Usa,,44.0
77,Grace Lee,customer77@example.com,(555) 0103,919.563017038139,2023-12-14,Canada,inactive,78.0
249,Alice Williams,customer249@example.com,555-0101,402.68287932153373,2023-02-03,UK,pending,72.0
258,Bob Johnson,customer258@example.com,(555) 0103,955.6839495962441,2023-04-26,Canada,Active,
337,Jane Doe,customer337@example.com,555.0105,47.22080547419826,2023-05-12,UK,,
355,Henry Wilson,customer355@example.com,,118.372922692324,2023-03-07,Usa,,69.0
241,Bob Johnson,customer241@example.com,(555) 0103,773.2760662801237,2023-07-30,united kingdom,Active,58.0
232,John Smith,customer232@example.com,(555) 0103,577.5614343976066,2023-11-12,,Inactive,71.0
420,Eve Davis,customer420@example.com,555.0105,575.6057525003783,2023-03-30,,inactive,34.0
273,Frank Miller,customer273@example.com,555.0105,112.06280855360743,2023-08-03,united kingdom,,39.0
262,Jane Doe,customer262@example.com,555-0102,350.93989472379087,2023-08-25,,Pending,52.0
155,Grace Lee,customer155@example.com,555-01-04,841.3909708620049,2023-05-28,Canada,pending,64.0
141,Henry Wilson,customer141@example.com,555-0102,532.371252843338,2023-05-21,,ACTIVE,49.0
334,Eve Davis,customer334@example.com,,19.390579292213094,2023-10-17,Canada,inactive,
302,Frank Miller,customer302@example.com,555-0101,124.12920103481153,2023-03-13,Canada,,22.0
447,Bob Johnson,customer447@example.com,555-01-04,266.1014473909289,2023-05-25,UK,Inactive,71.0
296,John Smith,customer296@example.com,,560.2485156228079,2023-01-27,,Inactive,54.0
325,Jane Doe,customer325@example.com,555-0102,877.898724083825,2023-02-01,Canada,,33.0
56,Alice Williams,customer56@example.com,555.0105,414.8656253146383,2023-02-07,Usa,,58.0
291,Charlie Brown,customer291@example.com,555-01-04,61.0798485921229,2023-09-19,Canada,Active,47.0
310,John Smith,customer310@example.com,,653.6656769387959,2023-02-02,Canada,inactive,51.0
473,Henry Wilson,customer473@example.com,555-01-04,83.94747358027547,2023-09-01,united kingdom,Inactive,41.0
168,Alice Williams,customer168@example.com,555-01-04,807.261817684326,2023-03-28,,inactive,51.0
324,Henry Wilson,customer324@example.com,(555) 0103,432.5488860883157,2023-06-04,Usa,Inactive,51.0
259,Grace Lee,customer259@example.com,,163.12541947440386,2023-11-14,Usa,,64.0
443,John Smith,customer443@example.com,555-0102,909.6142961766742,2023-07-29,Usa,Active,45.0
152,Eve Davis,customer152@example.com,555-0102,531.3126819927008,2023-01-26,Canada,Inactive,73.0
24,Diana Prince,customer24@example.com,555-0102,361.80882730021193,2023-01-07,,pending,23.0
277,John Smith,customer277@example.com,555-01-04,792.1134232039375,2023-07-02,united kingdom,Inactive,59.0
460,Bob Johnson,customer460@example.com,555.0105,841.7202877138066,2023-12-16,UK,Active,63.0
205,Bob Johnson,customer205@example.com,(555) 0103,517.3330793231023,2023-09-08,Usa,ACTIVE,68.0
219,Jane Doe,customer219@example.com,555-01-04,503.10984597589567,2023-03-01,Usa,,68.0
393,John Smith,customer393@example.com,555-0102,44.51650863148666,2023-06-16,Usa,pending,68.0
458,Bob Johnson,customer458@example.com,555-0101,28.243441550835293,2023-02-26,Usa,inactive,64.0
211,Bob Johnson,customer211@example.com,555-01-04,427.486895207749,2023-07-10,,inactive,38.0
134,Diana Prince,customer134@example.com,555-01-04,473.54951015696554,2023-08-10,UK,pending,49.0
52,John Smith,customer52@example.com,(555) 0103,607.9182933517874,2023-11-28,,pending,71.0
133,Bob Johnson,customer133@example.com,555-0101,355.8931290588397,2023-05-25,Usa,,
231,Alice Williams,customer231@example.com,555-0102,499.3311116368887,2023-10-31,Usa,,28.0
138,Charlie Brown,customer138@example.com,555-0101,591.5790681917335,2023-12-29,Canada,pending,
4,Charlie Brown,customer4@example.com,555-0101,57.61369752444681,2023-11-09,Canada,Active,36.0
322,Eve Davis,customer322@example.com,555-01-04,740.4772092374598,2023-03-09,,ACTIVE,57.0
376,Frank Miller,customer376@example.com,555.0105,46.36461805234749,2023-10-10,Canada,,55.0
269,John Smith,customer269@example.com,555-0101,86.9876906381675,2023-08-06,Canada,pending,30.0
7,Bob Johnson,customer7@example.com,555-0101,752.9969055176604,2023-06-11,Usa,Inactive,39.0
145,John Smith,customer145@example.com,555-01-04,767.7027182555782,2023-10-11,Usa,Pending,56.0
176,John Smith,customer176@example.com,555-0101,330.7501604957316,2023-06-14,Canada,Pending,76.0
93,Charlie Brown,customer93@example.com,(555) 0103,338.82494852838954,2023-10-14,Canada,inactive,32.0
332,Eve Davis,customer332@example.com,,933.2640103310003,2023-07-08,Usa,Active,25.0
67,Alice Williams,customer67@example.com,555.0105,429.36089379627805,2023-01-31,Canada,Active,28.0
51,Bob Johnson,customer51@example.com,555-0102,462.4302170888615,2023-12-14,united kingdom,pending,79.0
342,Grace Lee,customer342@example.com,555-0102,100.78234176031583,2023-04-21,Usa,Pending,38.0
214,Alice Williams,customer214@example.com,555-01-04,694.3096390335578,2023-02-15,Canada,inactive,18.0
3,Frank Miller,customer3@example.com,555-0101,724.3805852437644,2023-11-28,united kingdom,,32.0
416,Charlie Brown,customer416@example.com,,70.9018559768427,2023-12-22,Usa,Inactive,38.0
357,Henry Wilson,customer357@example.com,555.0105,133.1931817238878,2023-03-26,Usa,,49.0
326,Henry Wilson,customer326@example.com,555.0105,423.3310231876132,2023-10-25,,ACTIVE,77.0
78,Grace Lee,customer78@example.com,555.0105,792.1837907528459,2023-02-15,,ACTIVE,50.0
271,Alice Williams,customer271@example.com,555-0101,968.0223943250156,2023-06-12,united kingdom,,78.0
44,Grace Lee,customer44@example.com,,212.49914723776865,2023-06-19,united kingdom,inactive,79.0
418,Henry Wilson,customer418@example.com,,520.9182302391805,2023-09-27,Usa,Inactive,54.0
382,Frank Miller,customer382@example.com,555-01-04,523.0777630096283,2023-05-06,Canada,ACTIVE,
314,Henry Wilson,customer314@example.com,555-0102,886.1483729580483,2023-10-28,,Pending,20.0
45,Henry Wilson,customer45@example.com,,716.923441401378,2023-09-06,,,25.0
198,Alice Williams,customer198@example.com,555-0101,781.9611870401504,2023-03-07,Usa,Inactive,34.0
162,Frank Miller,customer162@example.com,555-0101,599.0984899034164,2023-05-26,Usa,,60.0
119,Eve Davis,customer119@example.com,555.0105,227.89624194028607,2023-03-16,Usa,ACTIVE,79.0
487,John Smith,customer487@example.com,,167.34890044398895,2023-01-07,Usa,Pending,64.0
252,Alice Williams,customer252@example.com,555-01-04,488.9173925130886,2023-08-26,Usa,Inactive,40.0
499,Grace Lee,customer499@example.com,555-0102,869.3737793069699,2023-03-04,united kingdom,inactive,33.0
479,Charlie Brown,customer479@example.com,(555) 0103,598.4519006362599,2023-10-11,,Pending,45.0
297,Charlie Brown,customer297@example.com,555-0101,478.47801690052006,2023-12-15,UK,inactive,18.0
318,Frank Miller,customer318@example.com,555.0105,576.7034818391311,2023-10-19,Canada,Active,51.0
327,John Smith,customer327@example.com,555-0102,467.32342206983174,2023-05-17,Usa,ACTIVE,30.0
196,Frank Miller,customer196@example.com,555-0101,227.3154198301491,2023-08-22,Usa,ACTIVE,76.0
17,Jane Doe,customer17@example.com,,457.42911528604884,2023-07-18,UK,Pending,21.0
122,Henry Wilson,customer122@example.com,(555) 0103,975.7859025259287,2023-12-17,Canada,pending,
108,Frank Miller,customer108@example.com,555-0101,919.2701776899081,2023-01-16,Usa,Active,55.0
478,Grace Lee,customer478@example.com,555-0102,651.0979069678885,2023-01-30,Canada,,
74,Charlie Brown,customer74@example.com,555-0101,728.8346302017768,2023-10-27,Canada,Inactive,36.0
450,Bob Johnson,customer450@example.com,555.0105,333.16924073826004,2023-09-04,Usa,Active,38.0
380,Bob Johnson,customer380@example.com,555-0101,633.4801437661915,2023-05-27,Usa,Pending,23.0
358,Henry Wilson,customer358@example.com,,956.8515405838308,2023-03-17,,inactive,31.0
178,Jane Doe,customer178@example.com,555-0102,636.908367161851,2023-12-13,united kingdom,pending,21.0
140,Alice Williams,customer140@example.com,(555) 0103,716.91860779193,2023-05-12,Usa,pending,65.0
351,Eve Davis,customer351@example.com,555-0102,593.2174491261859,2023-03-27,Canada,inactive,49.0
135,Jane Doe,customer135@example.com,555.0105,628.7262271805417,2023-08-07,,Active,45.0
1,Eve Davis,customer1@example.com,555-0101,385.4362991141624,2023-01-12,UK,,63.0
217,Frank Miller,customer217@example.com,,534.3650618685302,2023-12-10,Canada,Pending,30.0
88,John Smith,customer88@example.com,555.0105,131.58267402727645,2023-08-12,UK,,50.0
463,Henry Wilson,customer463@example.com,555.0105,756.161845710014,2023-07-29,UK,pending,41.0
68,Frank Miller,customer68@example.com,,295.05032031096886,2023-10-28,Usa,Pending,36.0
